ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
21	1.1640813139109318	0.0005113489918760131	0.017386467208941072	0.003216699716052292	0.13318218733205622	0.00441481489727117	0.8618605047067606	0.013944380929310312
22	1.1641634452737564	0.0005252033132828136	0.017426049524104967	0.0032223727708132195	0.1372535047720732	0.00435309044804801	0.8638226376016616	0.01359123592305188
23	1.1642415212062769	0.0005384118738913348	0.017461574248708242	0.003227407835516121	0.14112379132908778	0.004293723343034495	0.8655836322166287	0.013258494240089557
24	1.1643159802377132	0.0005510428733677781	0.017493796462716416	0.0032319352205198632	0.14481478523207228	0.004236724076187095	0.8671809184671331	0.01294485212393178
25	1.1643871938616634	0.0005631544007572545	0.017523315689840564	0.0032360573489996335	0.14834490170376644	0.00418206296215424	0.8686442152250402	0.01264904021492434
26	1.1644554819233652	0.0005747967858100047	0.017550606233856257	0.0032398543011873523	0.1517299957187648	0.004129681544731991	0.8699970341129045	0.01236983418224042
27	1.1645211156475535	0.0005860127855813459	0.017576037312732676	0.003243387542510629	0.15498351209595668	0.004079504441175475	0.8712576775676177	0.012106071468206444
28	1.1645843329326229	0.0005968401332636783	0.017599903874615883	0.003246705720156392	0.15811724364265978	0.0040314468433304395	0.8724407664110256	0.01185666269980923
29	1.164645327982966	0.000607309514442002	0.01762241873284458	0.003249843149638666	0.1611408172201403	0.003985406734837809	0.8735568499765386	0.01162057441460861
30	1.1647042744808556	0.0006174485240992462	0.017643752667446763	0.0032528269468410248	0.16406284239280713	0.003941278538333688	0.8746143939725894	0.011396835998783862
31	1.164761323281364	0.0006272810103956193	0.017664041647327315	0.0032556779336239687	0.16689079716401287	0.0038989563798792113	0.8756201384949848	0.011184550065134958
32	1.1648166099258213	0.00063682825181357	0.017683402618123314	0.0032584131914549543	0.16963140042496558	0.0038583369144060235	0.8765798806452297	0.010982882708035194
33	1.1648702531039814	0.0006461088068845154	0.017701933222491605	0.0032610465909952814	0.17229053572150466	0.0038193229035690768	0.8774984606606642	0.010791077470839912
34	1.164922360173164	0.00065513949470799	0.017719717647252983	0.0032635900012177362	0.1748735248419511	0.0037818233099785655	0.8783800517606111	0.010608443816527124
35	1.1649730292446112	0.0006639358504953843	0.017736829331216158	0.003266053976601984	0.1773852312388672	0.0037457592792036866	0.8792282943739276	0.010434371518023941
36	1.1650223469185121	0.0006725116106895413	0.017753324095047946	0.0032684461778630697	0.17982994775216488	0.0037110533202433	0.8800459555831851	0.01026829415639249
37	1.1650703927823478	0.0006808795595037761	0.017769251591881353	0.0032707735936434446	0.18221161959595117	0.0036776333941101144	0.8808354967392701	0.010109696322570964
38	1.1651172334232693	0.0006890502815786935	0.017784639109122757	0.0032730391863799073	0.18453354754798199	0.0036454253645895663	0.8815982705069116	0.00995808567943947
39	1.1651629312385778	0.0006970336733557014	0.017799514743213785	0.0032752459648038817	0.18679882469251993	0.0036143622072169128	0.8823356696569481	0.009813013262524975
40	1.1652075394108885	0.000704837955472339	0.01781389338778269	0.003277394253566116	0.18901008733572663	0.0035843763725203707	0.8830484324890382	0.009674047957446053
