ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
17	1.1260221602155145	0.003116648531176366	-0.04618596430027839	0.0012645281312034676	0.1300574948367918	0.005658574295845249	0.9158917495156071	0.02521835950607072
18	1.1257869216373357	0.0031217862373457707	-0.04625742541005093	0.0012604901095518485	0.13472240260803317	0.005727371115021357	0.9173088781302136	0.025169807154027283
19	1.125567787168767	0.003101179759914462	-0.0463134310683747	0.00125328053117679	0.13906795681399467	0.005781483177415548	0.9184195146116045	0.025054693440363433
20	1.1253617375787086	0.0030554569622249237	-0.04635438604522176	0.0012423689805890717	0.14315403057862236	0.005823062673736894	0.9192316848760388	0.02486116116599915
21	1.1251689517662435	0.002986390809471736	-0.0463833336168751	0.0012277979290263442	0.14697707587358735	0.005848937922947252	0.919805738639891	0.024590048525112297
22	1.1249862135328648	0.002896699984949083	-0.04640551386464662	0.001210109333892462	0.15060087175577236	0.005862586240226484	0.9202455897557689	0.02425255767679471
23	1.1248126773091691	0.002789297232799858	-0.04642008551206006	0.0011895428508736476	0.15404218592115845	0.0058582812718114856	0.9205345545664931	0.02385197563318346
24	1.1246474130348416	0.002668262842944976	-0.046431544080491494	0.001166913171534728	0.157319462155821	0.0058441082379175014	0.9207617818995494	0.023404600918623283
25	1.1244906208738146	0.0025379311079036047	-0.04644002724585364	0.001142879524691271	0.16042873093995622	0.005823344039847854	0.9209300015181189	0.022922205701010726
26	1.1243400573155709	0.0024030411354272266	-0.046446808591915065	0.0011182719508276311	0.16341448218480276	0.005793457591462122	0.921064469340645	0.022420764512699688
27	1.12419594982447	0.0022682229989178996	-0.04645131501614129	0.0010938236678548928	0.16627220493789138	0.005755659954159541	0.921153820300987	0.02191382120437493
28	1.124072613452038	0.0021777724719842114	-0.04642233710337406	0.0010721581585364823	0.1687180229191759	0.005660839559362491	0.9205791523901462	0.021445826429829697
29	1.12393649528757	0.002056206459930132	-0.04642844449129655	0.001049262888197141	0.17141731086515988	0.0056166076211643335	0.9207002431634143	0.02094993108387652
30	1.1238192747286568	0.0019136167528120277	-0.04638384173799288	0.00101932193579734	0.17374184725986325	0.005525784168046025	0.9198157181052872	0.020296828836635902
31	1.1237041392723264	0.0019967922386961417	-0.046346626586909925	0.0010227703976484724	0.17602503291344418	0.0055342907436382646	0.919077686599426	0.02028759240336827
32	1.123577752694308	0.0019462111034322987	-0.04636041529539522	0.001009066059123097	0.17853133585586467	0.005498551839324382	0.9193510944050822	0.01995117188028965
33	1.1234642895352598	0.001953900499892566	-0.04634316904969833	0.0010023045447333147	0.1807813597247099	0.005474937445272374	0.9190090601960852	0.019745177452697292
34	1.1233422390270589	0.0019222700885765428	-0.04636544826347346	0.0009902191038820216	0.1832016743374902	0.005429980474323004	0.9194508341086418	0.019425969189799882
35	1.1232320865699155	0.001973021543166767	-0.04635910072693656	0.0009895156713906573	0.18538604425977637	0.005418493195570688	0.9193249246472487	0.019333528485663665
36	1.1231164977999497	0.002003048340697118	-0.046380159275499	0.0009897132667409225	0.18767822113800406	0.005425831387103823	0.9197424991958256	0.019274930435143334
37	1.1230163890695812	0.002150875653412618	-0.04636053913050625	0.0010052033869197405	0.18966341836361353	0.005466761398358515	0.9193533866681519	0.019509237904416155
38	1.1229014004133253	0.002202983296989465	-0.046384709881290516	0.0010111892242309517	0.1919436953735029	0.0054913289003156425	0.919832681061422	0.019576084832786982
39	1.1227928564501812	0.00226149481118267	-0.04641018318524352	0.0010193509471451462	0.19409617139277238	0.005538263426819051	0.9203378076634694	0.01969190901243253
40	1.122686146053081	0.002325431806720814	-0.04643723243895841	0.0010295075256830082	0.19621228734783558	0.005596637796705284	0.9208741879907938	0.019853040023133848
