0	2.959909661625645	0.24427050585594548
1	1.1255538736878425	0.038767075717048224
2	0.7853402346776278	0.016954232944995908
3	0.7131480955296228	0.012008371170381445
4	0.707579327979051	0.010271307577554668
5	0.7226435743422751	0.009496134725477135
6	0.7432279735800366	0.009050546731426344
7	0.763672834581271	0.008712229261513525
8	0.7820010493704687	0.00840558085209599
9	0.7977317084383807	0.008108293786241472
10	0.8109858339456494	0.007816984594481885
11	0.8220767046885492	0.007533606478988774
12	0.831354742397429	0.007260564715255443
13	0.839144146206637	0.006999540029810628
14	0.845722171588905	0.006751562179355562
15	0.8513195727661644	0.0065171087949329205
16	0.8561272749647969	0.006296246706711424
17	0.8602983242028822	0.006088668442198354
18	0.8639552008523083	0.0058938097444685075
19	0.8671942646497927	0.005711019912030695
20	0.8700928425790353	0.005539632923937665
21	0.8727103282416181	0.0053788993925796376
22	0.8750929383596635	0.0052279874378967925
23	0.877278366548839	0.005086095920036814
24	0.8792970381589815	0.004952469310658689
25	0.8811738392762493	0.004826417210987133
26	0.882928505299541	0.004707289261820611
27	0.884576647758739	0.004594488653192199
28	0.8861301494266448	0.004487454607157414
29	0.8875988593970987	0.004385680777899838
30	0.8889902903961837	0.004288721198822215
31	0.8903111954131555	0.00419619964396397
32	0.8915674381429329	0.004107783282006488
33	0.8927641620479593	0.0040231710645221635
34	0.8939053509747042	0.003942078319484905
35	0.8949947697456021	0.003864245267500983
36	0.8960351985680327	0.0037894353713039206
37	0.8970294028142908	0.0037174441451738086
38	0.8979795428097035	0.003648085092265949
39	0.8988880417231945	0.0035811979312508815
40	0.8997565049944868	0.003516625416956937
