ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
0	1.1508697724844696	0.024515933009329072	-0.2209387250474029	0.10306043572535123	0.13762928554702003	0.10612428094775558	3.277084045206571	1.5180299366821204
1	1.1590716474147502	0.09807243253377547	-0.11114362157517893	0.0776222877842964	0.015976106703991955	0.0727984108321838	1.6485599215460673	1.149200031479899
2	1.1624991700255565	0.011560404322365549	-0.05609775873736029	0.008645029616671697	-0.034862801635705085	0.011189811806581587	0.8320850535146594	0.1249206844543048
3	1.1623156462497588	0.0067849683272546025	-0.048439399159330106	0.005180693054616493	-0.03214050733924191	0.007476541446402466	0.7184915591153176	0.07327652258964969
4	1.161628849237047	0.004681175927192814	-0.04728782817002518	0.004065036088586135	-0.021953386187767963	0.0063972954302268705	0.7014105207126444	0.05590519374388809
5	1.1608196791932923	0.003847204119639552	-0.04814364347258362	0.0036572273255855697	-0.009951149790124961	0.006197488627115674	0.7141045455038422	0.049068467668909994
6	1.1600018532207166	0.0040065799519740835	-0.049562585171535084	0.003690638423662037	0.002179557821428366	0.006760056854605868	0.7351519606774387	0.04968203317502861
7	1.1592527500550145	0.004150620306676808	-0.0507653014135765	0.0036459888937745715	0.0132908993518411	0.007196377528595618	0.7529919619134684	0.048963434609325125
8	1.1585988081961163	0.004435221521159756	-0.05165848324230566	0.0036897275651201337	0.02299085580787866	0.007761170102717663	0.7662414055030372	0.05028407574871466
9	1.1579502926937963	0.004523925637838023	-0.05274160499425523	0.0035477892143487757	0.03261022256611685	0.007754375542358962	0.7823074561832211	0.048016091872268324
10	1.1573841582426776	0.004803221265846781	-0.05360659544722241	0.003421935032293176	0.04100762289055015	0.007603341299679164	0.7951378237148249	0.0458933493254915
11	1.1568449898962236	0.004834023736065771	-0.05435421749514423	0.003305474642296145	0.049005078774384085	0.007569503930916121	0.8062274958495187	0.04411171732926596
12	1.1563553828484014	0.004810984870011135	-0.05497095373645778	0.0031954738802680493	0.056267400774538505	0.0075059742986689	0.815375747152442	0.0424515123542413
13	1.155934163396363	0.004798457432399812	-0.055342296955878674	0.003125521218550244	0.06251540159553141	0.007603829032249493	0.8208844052036856	0.04178202909416022
14	1.1555171473855663	0.004727634072497231	-0.05577941847250653	0.0030365967304480227	0.06870099570990948	0.007566330102731056	0.8273684209044229	0.04048856774470023
15	1.1551940101189948	0.004540275355538554	-0.055844551700864324	0.0029532388925520977	0.07349412966972821	0.007587598102786717	0.8283349137732632	0.039490352854375486
16	1.1548408700533375	0.004490113580369449	-0.05614453144380775	0.0028816922797503053	0.07873225969027935	0.0075483777974948004	0.8327846956981988	0.038492440147172784
17	1.1545064047351015	0.004445207330963285	-0.056409035627990156	0.0028208576134626726	0.08369338723995144	0.007535072388585462	0.8367082471243596	0.03765413834091997
18	1.154251479496752	0.004167242816520821	-0.05637437877977269	0.0027783171353458007	0.08747480030063104	0.007766248215213004	0.8361947893023761	0.03761281094829658
19	1.1539598744372666	0.004344002888033536	-0.05656063082898705	0.002762784174104459	0.09180020381092231	0.007832521223358126	0.8389576888841499	0.03759977899723813
20	1.1537868394987405	0.004774777144179499	-0.05628317701374357	0.0028993340452453413	0.09436700107308756	0.008540987544907161	0.83484304443116	0.040633399526568324
21	1.153513485646539	0.004819917909662692	-0.05647761963410287	0.002869461856944107	0.09842164796071723	0.008556612674961958	0.8377272461027222	0.040198417080844144
22	1.1532552800760565	0.004854209854026478	-0.056651306480048104	0.002842895499215066	0.10225159599084485	0.008567716814791869	0.8403035573267688	0.03979522647331569
23	1.1530096896510207	0.004877729899327765	-0.056808080442643044	0.0028191170400292146	0.10589442142034271	0.0085801929921776	0.8426289856952593	0.0394213034955046
24	1.1527753395506564	0.00489046973182961	-0.05695081420868314	0.0027973779950554003	0.10937051606016915	0.008592005126280184	0.8447461419875235	0.03906465811430754
