ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
21	1.1251689517662435	0.0006113170616314317	-0.0463833336168751	0.0008421887215506495	0.14697707587358735	0.004734586855261819	0.919805738639891	0.017856164465264113
22	1.1249862135328648	0.0006136451068163454	-0.04640551386464662	0.0008426801798385986	0.15060087175577236	0.004793033121627778	0.9202455897557689	0.017879297273280186
23	1.1248126773091691	0.0006160940405254309	-0.04642008551206006	0.0008438494742911746	0.15404218592115845	0.004850126092155083	0.9205345545664931	0.017905316890523496
24	1.1246474130348416	0.0006187422799309765	-0.046431544080491494	0.0008452775749443235	0.157319462155821	0.004904547802947587	0.9207617818995494	0.01792740299981143
25	1.1244906208738146	0.0006214287565304649	-0.04644002724585364	0.0008464030865128023	0.16042873093995622	0.004952934843875277	0.9209300015181189	0.017934137296890362
26	1.1243400573155709	0.0006241340585735389	-0.046446808591915065	0.0008469096892240124	0.16341448218480276	0.004994597965868441	0.921064469340645	0.017919903195458612
27	1.12419594982447	0.0006267627739721383	-0.04645131501614129	0.0008465533380277857	0.16627220493789138	0.0050271853603195225	0.921153820300987	0.017879698116591153
28	1.124072613452038	0.0006290438691335162	-0.04642233710337406	0.0008393798737166171	0.1687180229191759	0.005002461946258093	0.9205791523901462	0.017693345908639562
29	1.12393649528757	0.0006314926244280868	-0.04642844449129655	0.000836460991107008	0.17141731086515988	0.00501562127381103	0.9207002431634143	0.017584501904434863
30	1.1238192747286568	0.0006335713141269841	-0.04638384173799288	0.0008285711915572656	0.17374184725986325	0.004990914686361418	0.9198157181052872	0.017361231295882375
31	1.1237041392723264	0.0006359439544412186	-0.046346626586909925	0.0008166500302582667	0.17602503291344418	0.00493880843228194	0.919077686599426	0.01704436673423585
32	1.123577752694308	0.000637812750576218	-0.04636041529539522	0.0008098493738021857	0.17853133585586467	0.004919592945966246	0.9193510944050822	0.016840134920399947
33	1.1234642895352598	0.0006398795137220431	-0.04634316904969833	0.000800118172199409	0.1807813597247099	0.004878079224443789	0.9190090601960852	0.016570432133764534
34	1.1233422390270589	0.0006409929591493263	-0.04636544826347346	0.0007913314625719598	0.1832016743374902	0.004837606955509111	0.9194508341086418	0.016311744833869598
35	1.1232320865699155	0.0006425862022321098	-0.04635910072693656	0.0007799725914748672	0.18538604425977637	0.004779653721581623	0.9193249246472487	0.016000351319254962
36	1.1231164977999497	0.0006440301009328775	-0.046380159275499	0.0007735915770194456	0.18767822113800406	0.004755003101658081	0.9197424991958256	0.015802599550824158
37	1.1230163890695812	0.000645006313270157	-0.04636053913050625	0.0007601749959699819	0.18966341836361353	0.004676283936383244	0.9193533866681519	0.015444793429114879
38	1.1229014004133253	0.0006465139107662861	-0.046384709881290516	0.0007552640421878753	0.1919436953735029	0.004659357784669908	0.919832681061422	0.015281051653441012
39	1.1227928564501812	0.0006479360339716481	-0.04641018318524352	0.0007513306764528986	0.19409617139277238	0.004648107907542667	0.9203378076634694	0.015140739154871232
40	1.122686146053081	0.0006494020372915741	-0.04643723243895841	0.0007483382288796934	0.19621228734783558	0.004642987671907863	0.9208741879907938	0.015023269491096633
