ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
12	1.2023961084745909	0.0003027766667280772	0.020897207965806644	0.003928053621563235	0.043266445801561776	0.004023972508776244	0.7726018225088613	0.022210376400028528
13	1.2026174774707166	0.0003302105697387712	0.021290682782156883	0.004003285111487854	0.05145079110086899	0.00409372792164951	0.7871491309468277	0.02190752469338203
14	1.2028271726584052	0.00035862624325749153	0.02163472152538125	0.004068982581106044	0.05920353802176685	0.004151899544455354	0.7998687180358133	0.02157854176726173
15	1.2030246225231074	0.0003870493669710761	0.021931661164245185	0.004125575419012846	0.0665035569098868	0.004197491882934846	0.8108469849510569	0.021223815058461513
16	1.2032098250316516	0.0004148636141986202	0.022185489277955574	0.004173831256820251	0.07335077265695704	0.004230730217545266	0.8202313582307904	0.02084777078047135
17	1.2033831752413195	0.00044171012048225123	0.022400934563951994	0.0042146700511468725	0.07975979114830413	0.004252562342720541	0.8281966645663442	0.0204564707840206
18	1.2035453214519445	0.00046740496177772597	0.022582925579826423	0.004249054082324776	0.0857545810050805	0.004264317141705273	0.8349251197264936	0.020056212714325807
19	1.2036970424077702	0.0004918757920417553	0.02273617704132723	0.004277902025586893	0.09136393356931892	0.0042674286986939605	0.8405910334492768	0.019652627514966655
20	1.2038391810342737	0.0005151218508059431	0.022865046018543504	0.00430206160033004	0.09661901305580495	0.004263298549124563	0.845355492794749	0.019250408057586495
21	1.2039725791488036	0.0005371835407295272	0.022973410168291034	0.004322285331418378	0.10155094271095108	0.004253209457684472	0.8493618602341154	0.01885326309318502
22	1.2040980442433649	0.0005581241297539767	0.023064622104711007	0.004339223518378924	0.10618957672034102	0.004238280990764448	0.8527340866434262	0.018463913321687016
23	1.2042163272651663	0.0005780169503208089	0.023141525410184674	0.0043534251393315	0.11056267873064053	0.004219459879582702	0.8555773032886851	0.018084257328310777
24	1.2043281158060228	0.0005969385816097929	0.023206516333316433	0.004365351592578563	0.1146956700453405	0.00419753996486061	0.8579801028699597	0.017715535856982902
25	1.2044340377982792	0.0006149655397443508	0.023261609424411817	0.004375389771061223	0.11861176626917531	0.0041731867864893794	0.8600169661603757	0.017358523204001133
26	1.2045346563943118	0.0006321706923110016	0.02330849612948395	0.004383864318151206	0.12233178799361569	0.004146950383045657	0.8617504283002984	0.017013623228540015
27	1.2046304789488615	0.0006486228181841627	0.023348594233709077	0.004391046688987803	0.12587449288885103	0.0041192919883244125	0.8632329068034116	0.016680998324045418
28	1.2047219540507106	0.0006643845541714701	0.023383071993292127	0.004397159995505287	0.12925646596025145	0.004090587256702917	0.864507593743219	0.01636057730408582
29	1.2048094785331298	0.000679512729323027	0.023412900726500832	0.004402389466664487	0.13249237873373096	0.004061137095832108	0.8656104001161494	0.016052130606523937
30	1.20489340392938	0.0006940586672437028	0.02343887616405738	0.004406886213122926	0.13559522792595427	0.004031175695817297	0.8665707452002462	0.01575526894130739
31	1.2049740431096898	0.0007080688985780321	0.023461653991253224	0.004410774524400139	0.1385765808227858	0.004000897738880294	0.8674128705955138	0.01546956560018327
32	1.2050516702972198	0.0007215847405596476	0.023481776824640956	0.004414157259179494	0.1414465758682543	0.003970454900781322	0.868156837586581	0.015194532505340835
33	1.2051265329123508	0.0007346440653457105	0.02349970785190574	0.004417122176959398	0.14421436056725778	0.00393997716875804	0.8688197708611218	0.01492969933527037
34	1.2051988458489242	0.0007472800736365688	0.02351582007197729	0.004419740294943963	0.14688787986776247	0.0039095650282572215	0.8694154606932634	0.01467456644063238
35	1.2052688050761884	0.0007595234468000076	0.023530435143972087	0.004422072656185272	0.14947437904715163	0.003879307262125536	0.8699557992565236	0.014428676855670454
36	1.2053365849527695	0.0007714017265859529	0.02354382287290452	0.0044241706158138	0.1519803044047111	0.0038492747068707596	0.8704507616026826	0.014191576968436129
37	1.2054023436716037	0.0007829401014419153	0.023556216635777644	0.0044260786022534675	0.1544115045695826	0.0038195198456655367	0.8709089759892571	0.0139628237406864
38	1.2054662178084716	0.0007941602965191473	0.023567788999167696	0.004427829419619802	0.15677302895274228	0.0037900760002669413	0.8713368224256443	0.013741960399322201
39	1.2055283289673504	0.0008050818577146447	0.023578682440061026	0.004429450363799276	0.15906937343402627	0.0037609725429670507	0.8717395684652304	0.013528572638967538
40	1.2055887855763487	0.0008157223604842737	0.02358900793873015	0.004430962877015879	0.16130454676115044	0.0037322315615805155	0.872121317181836	0.013322260052741092
